Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
,,Latin America,Eastern Europe,Russia,Sub Saharan Africa,North Africa,Middle East,China,East Asia ,South Asia,Japan,West Offshoots,Western Europe,World,OECD ,The Rest 
,1870.0,0.33847694816266877,0.3696193407216822,0.3300436363468015,0.27975667018865125,0.32521564903684086,0.3216344654257226,0.2631286721999535,0.27662600998052594,0.27080558001854343,0.32463911652142785,0.511698227559547,0.4863230115837532,0.34987616686929907,0.4778314085296095,0.2927751974839154
,1880.0,0.3464869191258027,0.3961903633685771,0.32430693350134626,0.28582490555063267,0.33202647124413043,0.32996741483834474,0.26626817521959867,0.3014463020833488,0.27613050411850365,0.3502906126493092,0.5532190944182241,0.5029639004595726,0.3679236553507967,0.5021270078737547,0.30128666238959484
,1890.0,0.38416039911764427,0.41895867007255294,0.35186724557246235,0.2915962565500064,0.34679872648777926,0.3471790999540199,0.2630902764030347,0.3092501033452885,0.28622036275325535,0.37617653467239215,0.565481251330364,0.5243409928162727,0.3857408744165329,0.5227544007104781,0.3139499801778475
,1900.0,0.38403259018717184,0.44237957396188965,0.40423475165595385,0.29591638252859376,0.35240974647967377,0.3601101175168914,0.25509034420358584,0.3246489962798271,0.2914596024636276,0.40113875475136557,0.5939486968298039,0.5486790757319684,0.4079015450120223,0.5493156059872231,0.32765175497331545
,1913.0,0.44066874025302866,0.4617231396116948,0.43149821006506145,0.3099429120603759,0.3771858171587571,0.3772982353546667,0.24942915729332787,0.3438549339582003,0.30976039099218294,0.42740817207779047,0.6369604692324992,0.5767270763883573,0.43798160522391144,0.5837623211364563,0.34886215642486684
,1925.0,0.46471716839338356,0.47305650121456383,0.3903667349282477,0.3131198780722582,0.38108770546016035,0.3735912291986796,0.2516588142755703,0.3681325226036038,0.31559254185943253,0.4772697043090447,0.6619037377794965,0.5870693858142404,0.4497466190912288,0.6033966916193341,0.3495162543714118
,1929.0,0.48051994488482763,0.48398965241268616,0.4272748861167548,0.31307576403216864,0.3888302797076985,0.3966847198523774,0.25240373322362963,0.3832384717724018,0.32254350001009097,0.48899385819413177,0.676454739503937,0.6045777886243162,0.4648745544894105,0.6194815200124173,0.36427012957170235
,1933.0,0.4541381041750768,0.4573872845980843,0.43939000986046883,0.3000450436129677,0.3850282346514131,0.4096957675109627,0.2569932323459149,0.37527964093560856,0.31570086187567686,0.49651826022205475,0.618204813187861,0.5902912986756859,0.444282896513681,0.589545037204533,0.3587920219183015
,1938.0,0.4808216039130369,0.48679299510756324,0.4986284920813369,0.3248290605498923,0.39062462443398577,0.4357465387921173,0.25234891115913943,0.3900130063927836,0.30872324905676835,0.519812094830147,0.6658182396453185,0.6143259782291111,0.47120410487401754,0.621880043475308,0.3811535248360978
,1950.0,0.5182457458506239,0.4970367302710232,0.5439700661020943,0.34323186079954054,0.40260922705325186,0.4688817786104674,0.21542089282454155,0.3425799428419011,0.2973513404430217,0.48034444586294467,0.7359302002152096,0.6209841384880149,0.4956953134996055,0.6553200101246331,0.391940060267102
,1955.0,0.5364115787823025,0.5248779082132294,0.5689148355603696,0.3619184383339389,0.40460702531345305,0.4972437175570719,0.27327515360197746,0.37177572737888837,0.3083802334285843,0.5398891067921874,0.7564552086329799,0.657831903018231,0.5216794029974644,0.6864428687675322,0.41726663968016886
,1960.0,0.5544543130535458,0.5589949286954988,0.597315010971213,0.37177190102427554,0.4262936422297034,0.5237598060016069,0.27795988553741224,0.38612572320438576,0.32357193435234194,0.5989815416419426,0.7632456494218908,0.6878182258364202,0.5399254630088395,0.7084124097969434,0.43735768218377424
,1965.0,0.5732153356706139,0.5888537561150773,0.623451498565766,0.38959750971352797,0.43392062022977973,0.5555594294585356,0.32168759635591204,0.4031407400189975,0.33040849718561793,0.6636536669921183,0.7905660980941135,0.7201079389752686,0.5664611698366949,0.7416925351713681,0.46083391136658325
,1970.0,0.5956980277687278,0.6161030764607764,0.6535111265239355,0.4084799869693221,0.45640508395337004,0.601012216850918,0.33307888601439506,0.4334563924704958,0.34963307943802685,0.7437594746894287,0.8095878064725006,0.7504413426691126,0.5894890112365485,0.7729008558036363,0.48388882308962944
,1975.0,0.624073591536626,0.6514656269323946,0.6690601596089703,0.4132668394285799,0.47866717222027494,0.6485896957202665,0.3480512225720455,0.46833139425730147,0.3524424516114905,0.7689711706241046,0.8237532417239619,0.7701829524749298,0.6038797872398572,0.791070057372955,0.5042258311816953
,1980.0,0.6484510216904351,0.6636865869281695,0.6766311941837878,0.4140156141121108,0.5243901798879314,0.6507171543422917,0.37583637314928103,0.5094335130446183,0.36214976949326017,0.7963822605733207,0.8445488147842292,0.7922572264790869,0.6193447907124583,0.8136665280556092,0.5208302704090098
,1985.0,0.6374386580062469,0.6708663136651628,0.6835912240400693,0.3955411715551337,0.5387931856217238,0.6390767932293596,0.4132577147214757,0.5302429089911502,0.3853967076018615,0.8179230701268719,0.8616807277721817,0.8030212678294245,0.6258958629859851,0.8292496456392369,0.5267893158755229
,1990.0,0.6371223060753558,0.6655617941829928,0.7076492096853287,0.3939689482780384,0.5359752652252319,0.6325704751354987,0.4344146915010801,0.5759466363921325,0.4135274323676129,0.8509806853322485,0.8792103899311332,0.8237189936185285,0.6377670292526574,0.8507724990902216,0.5293122076222321
,1995.0,0.6499462000489175,0.6211282654612941,0.6293870418979018,0.38112900699426067,0.5407444159147627,0.645001295688659,0.49410884085347545,0.6205008476348256,0.4378913214223354,0.8616678468838356,0.8891270012236437,0.8335362502029652,0.644853095227494,0.8611334607763368,0.5401042783089619
,2000.0,0.6614200410968493,0.6442015685561062,0.6443666013574446,0.39228341669387884,0.5625825254921268,0.6571872784029826,0.5317393180372013,0.6362369707873101,0.4662774538160852,0.8687756054438601,0.9138740247336636,0.8545650204162708,0.6629164165578584,0.8824804242041192,0.5601547397868165
,2005.0,0.6720675753234755,0.6887485463662553,0.6959170926706341,0.4162991004386666,0.5830076323131167,0.6780327763734345,0.5950207083990644,0.6663308804695266,0.5044003541759713,0.8771394079752447,0.9268517369591543,0.8648924208690555,0.6833774482354114,0.8941854533377177,0.5947793988026886
,2007.0,0.6858137640626004,0.712359963482506,0.7224625249307435,0.4290047643396909,0.5943147475508084,0.6883377288905105,0.6269087131731175,0.681913323284138,0.5263890871249713,0.8820929442458157,0.9309760064773266,0.8725483861758787,0.6957526921394454,0.8999128254880748,0.6149120476198487
,2010.0,0.6922098622251032,0.7158816374441241,0.7247354356368237,0.44250870074958054,0.6066546380697078,0.6911156605397981,0.6636888981139453,0.6964002293611724,0.5531006590480774,0.8783499926152091,0.9260991049218593,0.8668844178441126,0.7022956599477702,0.8951237457696151,0.6328681214465941
,2015.0,0.7024703269355559,0.7315048437156153,0.7350119259319738,0.4596054071442215,0.6109269965812553,0.6909446012142828,0.7034779015975612,0.7216049190240603,0.592490517023964,0.8875643654561335,0.9364001513740986,0.870515251795065,0.7179371901019499,0.903260281400073,0.6572262586985731
